image;irma_code
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14076.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14083.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14084.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14086.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14088.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14090.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14091.png;1121-110-415-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14092.png;1121-490-415-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14096.png;1121-240-422-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14098.png;1121-115-700-400
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14100.png;1121-120-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14101.png;1121-115-700-400
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14102.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14103.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14104.png;112d-121-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14105.png;1121-430-213-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14106.png;1121-420-213-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14107.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14108.png;1123-110-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14109.png;1121-210-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14110.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14111.png;1121-120-514-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14113.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14114.png;1123-110-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14115.png;112d-121-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14117.png;1121-240-421-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14122.png;1121-120-433-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14124.png;1121-4a0-414-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14125.png;1123-112-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14127.png;1121-240-421-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14133.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14136.png;1121-110-411-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14137.png;1121-490-412-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14140.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14141.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14142.png;1123-112-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14143.png;1123-112-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14144.png;1121-110-411-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14146.png;1121-120-421-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14147.png;1121-240-421-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14150.png;1123-110-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14151.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14152.png;1123-110-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14153.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14157.png;1121-120-462-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14162.png;1121-420-213-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14163.png;1121-430-213-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14164.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14165.png;1121-210-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14166.png;1121-420-213-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14167.png;1121-420-212-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14169.png;1121-12f-467-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14172.png;1121-240-442-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14173.png;1121-120-442-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14174.png;1123-115-710-400
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14179.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14180.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14183.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14184.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14185.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14186.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14189.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14192.png;1121-120-800-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14194.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14195.png;1121-220-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14196.png;1121-120-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14197.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14198.png;1121-120-442-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14199.png;1121-240-442-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14205.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14207.png;1121-120-442-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14208.png;1121-240-442-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14209.png;1121-320-941-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14210.png;1121-120-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14211.png;1121-230-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14216.png;1121-120-918-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14217.png;1121-120-918-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14218.png;1121-120-915-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14219.png;1121-4a0-914-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14220.png;1121-120-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14223.png;1121-210-321-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14224.png;1121-120-330-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14225.png;1121-210-330-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14226.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14229.png;1121-230-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14233.png;1121-120-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14235.png;1121-210-330-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14239.png;1121-120-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14240.png;1121-120-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14241.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14242.png;1121-120-442-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14244.png;1121-120-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14245.png;1121-230-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14246.png;1121-120-934-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14248.png;1121-230-462-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14249.png;1121-120-516-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14252.png;1121-120-413-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14253.png;1121-120-413-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14254.png;1121-120-413-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14255.png;1121-240-413-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14257.png;1121-230-930-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14258.png;1121-120-800-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14259.png;1123-110-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14260.png;1121-230-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14261.png;1121-120-421-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14263.png;1121-120-413-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14264.png;1121-120-413-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14265.png;1121-120-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14266.png;1121-230-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14267.png;1121-120-915-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14269.png;1123-110-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14271.png;1121-120-962-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14273.png;1121-120-442-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14276.png;1121-240-422-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14278.png;1121-120-413-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14280.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14281.png;1121-220-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14282.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14283.png;1121-120-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14284.png;1121-230-952-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14285.png;1121-120-936-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14289.png;1121-120-330-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14290.png;1121-210-330-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14291.png;1121-120-800-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14293.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14294.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14297.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14299.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14300.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14302.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14305.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14308.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14313.png;1121-120-441-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14320.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14324.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14342.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14354.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14355.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14356.png;1123-110-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14358.png;1121-120-800-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14361.png;1123-110-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14362.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14363.png;1123-110-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14364.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14365.png;1121-110-411-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14366.png;1121-200-411-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14367.png;1121-110-411-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14371.png;1121-110-411-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14373.png;1121-120-421-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14379.png;1121-120-462-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14380.png;1121-230-462-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14381.png;1121-240-434-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14387.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14388.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14389.png;1121-120-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14393.png;1121-200-411-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14394.png;1123-112-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14395.png;1123-112-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14396.png;1123-112-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14399.png;1121-115-710-400
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14402.png;1121-230-463-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14404.png;1121-220-454-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14412.png;1121-430-215-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14413.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14422.png;1121-110-411-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14423.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14424.png;1123-110-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14425.png;1121-115-700-400
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14428.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14429.png;1123-110-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14430.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14431.png;1123-110-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14432.png;1121-115-700-400
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14434.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14435.png;1123-110-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14436.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14437.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14438.png;1121-4a0-515-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14439.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14440.png;1123-110-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14441.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14442.png;1121-220-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14445.png;1121-120-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14446.png;1121-210-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14451.png;1121-120-951-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14454.png;1121-230-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14456.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14461.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14462.png;1121-210-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14465.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14466.png;1121-210-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14467.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14468.png;1121-220-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14476.png;1121-210-330-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14477.png;1121-120-330-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14485.png;1121-120-441-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14487.png;1121-120-437-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14490.png;1121-120-951-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14491.png;1121-230-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14492.png;1121-120-950-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14497.png;1121-120-462-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14498.png;1121-120-462-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14499.png;1121-120-453-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14500.png;1121-120-453-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14507.png;1121-120-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14511.png;1121-230-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14514.png;1123-110-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14521.png;1121-230-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14539.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14543.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14546.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14549.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14551.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14552.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14556.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14561.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14562.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14565.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14567.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14570.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14574.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14577.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14578.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14582.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14584.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14585.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14588.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14595.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14597.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14598.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14602.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14603.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14604.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14605.png;1121-115-700-400
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14606.png;1121-430-213-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14609.png;1121-210-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14610.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14614.png;1123-110-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14616.png;1121-230-451-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14617.png;1123-112-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14622.png;1121-110-411-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14625.png;1121-120-454-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14632.png;1121-120-422-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14634.png;1123-110-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14635.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14636.png;1121-430-213-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14638.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14639.png;1123-110-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14641.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14643.png;1121-420-212-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14645.png;1123-110-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14646.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14647.png;1123-112-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14648.png;1123-112-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14649.png;1123-112-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14650.png;1121-115-700-400
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14652.png;1121-4a0-414-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14655.png;1121-240-413-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14657.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14658.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14659.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14660.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14661.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14665.png;1121-120-800-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14667.png;1121-120-330-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14674.png;1121-210-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14675.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14676.png;1121-210-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14677.png;1123-110-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14678.png;1123-110-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14679.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14680.png;112d-121-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14681.png;112d-121-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14682.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14683.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14684.png;112d-121-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14686.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14688.png;1121-120-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14689.png;1121-210-313-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14690.png;1121-120-311-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14691.png;1123-110-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14692.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14693.png;1121-120-515-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14695.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14708.png;1121-120-800-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14712.png;1121-120-442-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14720.png;1121-120-962-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14726.png;1121-120-515-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14732.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14738.png;1121-120-921-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14742.png;1121-12f-466-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14743.png;1121-120-516-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14744.png;1121-120-516-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14748.png;1121-240-421-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14755.png;1121-120-422-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14759.png;1121-120-962-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14770.png;1121-120-918-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14772.png;1121-120-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14773.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14776.png;1121-120-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14779.png;1121-4b0-233-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14785.png;1121-120-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14787.png;1121-210-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14792.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14794.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14795.png;1121-210-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14797.png;1121-200-411-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14805.png;1123-110-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14806.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14807.png;1121-120-311-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14810.png;1121-120-462-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14811.png;1121-230-462-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14812.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14814.png;1121-120-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14816.png;1121-120-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14819.png;1121-120-800-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14822.png;1121-120-951-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14823.png;1121-230-953-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14831.png;1121-220-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14832.png;1121-120-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14833.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14835.png;1121-120-800-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14839.png;1121-115-700-400
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14846.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14847.png;1121-210-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14851.png;1123-110-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14853.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14858.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14859.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14860.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14861.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/14864.png;1123-127-500-000
