image,elevation,azimuth,inplane
SMIR.Body.045Y.M.CT.59476_184.png,0.8415,5.6848,0.0
SMIR.Body.045Y.M.CT.59476_185.png,0.8415,5.8344,0.0
SMIR.Body.045Y.M.CT.59476_186.png,0.8415,5.984,0.0
SMIR.Body.045Y.M.CT.59476_187.png,0.8415,6.1336,0.0
SMIR.Body.045Y.M.CT.59476_188.png,0.9537,0.0,0.0
SMIR.Body.045Y.M.CT.59476_189.png,0.9537,0.1366,0.0
SMIR.Body.045Y.M.CT.59476_190.png,0.9537,0.2732,0.0
SMIR.Body.045Y.M.CT.59476_191.png,0.9537,0.4098,0.0
SMIR.Body.045Y.M.CT.59476_192.png,0.9537,0.5464,0.0
SMIR.Body.045Y.M.CT.59476_193.png,0.9537,0.683,0.0
SMIR.Body.045Y.M.CT.59476_194.png,0.9537,0.8195,0.0
SMIR.Body.045Y.M.CT.59476_195.png,0.9537,0.9561,0.0
SMIR.Body.045Y.M.CT.59476_196.png,0.9537,1.0927,0.0
SMIR.Body.045Y.M.CT.59476_197.png,0.9537,1.2293,0.0
SMIR.Body.045Y.M.CT.59476_198.png,0.9537,1.3659,0.0
SMIR.Body.045Y.M.CT.59476_199.png,0.9537,1.5025,0.0
SMIR.Body.045Y.M.CT.59476_200.png,0.9537,1.6391,0.0
SMIR.Body.045Y.M.CT.59476_201.png,0.9537,1.7757,0.0
SMIR.Body.045Y.M.CT.59476_202.png,0.9537,1.9123,0.0
SMIR.Body.045Y.M.CT.59476_203.png,0.9537,2.0489,0.0
SMIR.Body.045Y.M.CT.59476_204.png,0.9537,2.1855,0.0
SMIR.Body.045Y.M.CT.59476_205.png,0.9537,2.322,0.0
SMIR.Body.045Y.M.CT.59476_206.png,0.9537,2.4586,0.0
SMIR.Body.045Y.M.CT.59476_207.png,0.9537,2.5952,0.0
SMIR.Body.045Y.M.CT.59476_208.png,0.9537,2.7318,0.0
SMIR.Body.045Y.M.CT.59476_209.png,0.9537,2.8684,0.0
SMIR.Body.045Y.M.CT.59476_210.png,0.9537,3.005,0.0
SMIR.Body.045Y.M.CT.59476_211.png,0.9537,3.1416,0.0
SMIR.Body.045Y.M.CT.59476_212.png,0.9537,3.2782,0.0
SMIR.Body.045Y.M.CT.59476_213.png,0.9537,3.4148,0.0
SMIR.Body.045Y.M.CT.59476_214.png,0.9537,3.5514,0.0
SMIR.Body.045Y.M.CT.59476_215.png,0.9537,3.688,0.0
SMIR.Body.045Y.M.CT.59476_216.png,0.9537,3.8245,0.0
SMIR.Body.045Y.M.CT.59476_217.png,0.9537,3.9611,0.0
SMIR.Body.045Y.M.CT.59476_218.png,0.9537,4.0977,0.0
SMIR.Body.045Y.M.CT.59476_219.png,0.9537,4.2343,0.0
SMIR.Body.045Y.M.CT.59476_220.png,0.9537,4.3709,0.0
SMIR.Body.045Y.M.CT.59476_221.png,0.9537,4.5075,0.0
SMIR.Body.045Y.M.CT.59476_222.png,0.9537,4.6441,0.0
SMIR.Body.045Y.M.CT.59476_223.png,0.9537,4.7807,0.0
SMIR.Body.045Y.M.CT.59476_224.png,0.9537,4.9173,0.0
SMIR.Body.045Y.M.CT.59476_225.png,0.9537,5.0539,0.0
SMIR.Body.045Y.M.CT.59476_226.png,0.9537,5.1905,0.0
SMIR.Body.045Y.M.CT.59476_227.png,0.9537,5.327,0.0
SMIR.Body.045Y.M.CT.59476_228.png,0.9537,5.4636,0.0
SMIR.Body.045Y.M.CT.59476_229.png,0.9537,5.6002,0.0
SMIR.Body.045Y.M.CT.59476_230.png,0.9537,5.7368,0.0
SMIR.Body.045Y.M.CT.59476_231.png,0.9537,5.8734,0.0
SMIR.Body.045Y.M.CT.59476_232.png,0.9537,6.01,0.0
SMIR.Body.045Y.M.CT.59476_233.png,0.9537,6.1466,0.0
SMIR.Body.045Y.M.CT.59476_234.png,1.0659,0.0,0.0
SMIR.Body.045Y.M.CT.59476_235.png,1.0659,0.1282,0.0
SMIR.Body.045Y.M.CT.59476_236.png,1.0659,0.2565,0.0
SMIR.Body.045Y.M.CT.59476_237.png,1.0659,0.3847,0.0
SMIR.Body.045Y.M.CT.59476_238.png,1.0659,0.5129,0.0
SMIR.Body.045Y.M.CT.59476_239.png,1.0659,0.6411,0.0
SMIR.Body.045Y.M.CT.59476_240.png,1.0659,0.7694,0.0
SMIR.Body.045Y.M.CT.59476_241.png,1.0659,0.8976,0.0
SMIR.Body.045Y.M.CT.59476_242.png,1.0659,1.0258,0.0
SMIR.Body.045Y.M.CT.59476_243.png,1.0659,1.1541,0.0
SMIR.Body.045Y.M.CT.59476_244.png,1.0659,1.2823,0.0
SMIR.Body.045Y.M.CT.59476_245.png,1.0659,1.4105,0.0
SMIR.Body.045Y.M.CT.59476_246.png,1.0659,1.5387,0.0
SMIR.Body.045Y.M.CT.59476_247.png,1.0659,1.667,0.0
SMIR.Body.045Y.M.CT.59476_248.png,1.0659,1.7952,0.0
SMIR.Body.045Y.M.CT.59476_249.png,1.0659,1.9234,0.0
SMIR.Body.045Y.M.CT.59476_250.png,1.0659,2.0517,0.0
SMIR.Body.045Y.M.CT.59476_251.png,1.0659,2.1799,0.0
SMIR.Body.045Y.M.CT.59476_252.png,1.0659,2.3081,0.0
SMIR.Body.045Y.M.CT.59476_253.png,1.0659,2.4363,0.0
SMIR.Body.045Y.M.CT.59476_254.png,1.0659,2.5646,0.0
SMIR.Body.045Y.M.CT.59476_255.png,1.0659,2.6928,0.0
SMIR.Body.045Y.M.CT.59476_256.png,1.0659,2.821,0.0
SMIR.Body.045Y.M.CT.59476_257.png,1.0659,2.9493,0.0
SMIR.Body.045Y.M.CT.59476_258.png,1.0659,3.0775,0.0
SMIR.Body.045Y.M.CT.59476_259.png,1.0659,3.2057,0.0
SMIR.Body.045Y.M.CT.59476_260.png,1.0659,3.3339,0.0
SMIR.Body.045Y.M.CT.59476_261.png,1.0659,3.4622,0.0
SMIR.Body.045Y.M.CT.59476_262.png,1.0659,3.5904,0.0
SMIR.Body.045Y.M.CT.59476_263.png,1.0659,3.7186,0.0
SMIR.Body.045Y.M.CT.59476_264.png,1.0659,3.8468,0.0
SMIR.Body.045Y.M.CT.59476_265.png,1.0659,3.9751,0.0
SMIR.Body.045Y.M.CT.59476_266.png,1.0659,4.1033,0.0
SMIR.Body.045Y.M.CT.59476_267.png,1.0659,4.2315,0.0
SMIR.Body.045Y.M.CT.59476_268.png,1.0659,4.3598,0.0
SMIR.Body.045Y.M.CT.59476_269.png,1.0659,4.488,0.0
SMIR.Body.045Y.M.CT.59476_270.png,1.0659,4.6162,0.0
SMIR.Body.045Y.M.CT.59476_271.png,1.0659,4.7444,0.0
SMIR.Body.045Y.M.CT.59476_272.png,1.0659,4.8727,0.0
SMIR.Body.045Y.M.CT.59476_273.png,1.0659,5.0009,0.0
SMIR.Body.045Y.M.CT.59476_274.png,1.0659,5.1291,0.0
SMIR.Body.045Y.M.CT.59476_275.png,1.0659,5.2574,0.0
SMIR.Body.045Y.M.CT.59476_276.png,1.0659,5.3856,0.0
SMIR.Body.045Y.M.CT.59476_277.png,1.0659,5.5138,0.0
SMIR.Body.045Y.M.CT.59476_278.png,1.0659,5.642,0.0
SMIR.Body.045Y.M.CT.59476_279.png,1.0659,5.7703,0.0
SMIR.Body.045Y.M.CT.59476_280.png,1.0659,5.8985,0.0
SMIR.Body.045Y.M.CT.59476_281.png,1.0659,6.0267,0.0
SMIR.Body.045Y.M.CT.59476_282.png,1.0659,6.155,0.0
SMIR.Body.045Y.M.CT.59476_283.png,1.1781,0.0,0.0
SMIR.Body.045Y.M.CT.59476_284.png,1.1781,0.1208,0.0
SMIR.Body.045Y.M.CT.59476_285.png,1.1781,0.2417,0.0
SMIR.Body.045Y.M.CT.59476_286.png,1.1781,0.3625,0.0
SMIR.Body.045Y.M.CT.59476_287.png,1.1781,0.4833,0.0
SMIR.Body.045Y.M.CT.59476_288.png,1.1781,0.6042,0.0
SMIR.Body.045Y.M.CT.59476_289.png,1.1781,0.725,0.0
SMIR.Body.045Y.M.CT.59476_290.png,1.1781,0.8458,0.0
SMIR.Body.045Y.M.CT.59476_291.png,1.1781,0.9666,0.0
SMIR.Body.045Y.M.CT.59476_292.png,1.1781,1.0875,0.0
SMIR.Body.045Y.M.CT.59476_293.png,1.1781,1.2083,0.0
SMIR.Body.045Y.M.CT.59476_294.png,1.1781,1.3291,0.0
SMIR.Body.045Y.M.CT.59476_295.png,1.1781,1.45,0.0
SMIR.Body.045Y.M.CT.59476_296.png,1.1781,1.5708,0.0
SMIR.Body.045Y.M.CT.59476_297.png,1.1781,1.6916,0.0
SMIR.Body.045Y.M.CT.59476_298.png,1.1781,1.8125,0.0
SMIR.Body.045Y.M.CT.59476_299.png,1.1781,1.9333,0.0
SMIR.Body.045Y.M.CT.59476_300.png,1.1781,2.0541,0.0
SMIR.Body.045Y.M.CT.59476_301.png,1.1781,2.1749,0.0
SMIR.Body.045Y.M.CT.59476_302.png,1.1781,2.2958,0.0
SMIR.Body.045Y.M.CT.59476_303.png,1.1781,2.4166,0.0
SMIR.Body.045Y.M.CT.59476_304.png,1.1781,2.5374,0.0
SMIR.Body.045Y.M.CT.59476_305.png,1.1781,2.6583,0.0
SMIR.Body.045Y.M.CT.59476_306.png,1.1781,2.7791,0.0
SMIR.Body.045Y.M.CT.59476_307.png,1.1781,2.8999,0.0
SMIR.Body.045Y.M.CT.59476_308.png,1.1781,3.0208,0.0
SMIR.Body.045Y.M.CT.59476_309.png,1.1781,3.1416,0.0
SMIR.Body.045Y.M.CT.59476_310.png,1.1781,3.2624,0.0
SMIR.Body.045Y.M.CT.59476_311.png,1.1781,3.3833,0.0
SMIR.Body.045Y.M.CT.59476_312.png,1.1781,3.5041,0.0
SMIR.Body.045Y.M.CT.59476_313.png,1.1781,3.6249,0.0
SMIR.Body.045Y.M.CT.59476_314.png,1.1781,3.7457,0.0
SMIR.Body.045Y.M.CT.59476_315.png,1.1781,3.8666,0.0
SMIR.Body.045Y.M.CT.59476_316.png,1.1781,3.9874,0.0
SMIR.Body.045Y.M.CT.59476_317.png,1.1781,4.1082,0.0
SMIR.Body.045Y.M.CT.59476_318.png,1.1781,4.2291,0.0
SMIR.Body.045Y.M.CT.59476_319.png,1.1781,4.3499,0.0
SMIR.Body.045Y.M.CT.59476_320.png,1.1781,4.4707,0.0
SMIR.Body.045Y.M.CT.59476_321.png,1.1781,4.5916,0.0
SMIR.Body.045Y.M.CT.59476_322.png,1.1781,4.7124,0.0
SMIR.Body.045Y.M.CT.59476_323.png,1.1781,4.8332,0.0
SMIR.Body.045Y.M.CT.59476_324.png,1.1781,4.954,0.0
SMIR.Body.045Y.M.CT.59476_325.png,1.1781,5.0749,0.0
SMIR.Body.045Y.M.CT.59476_326.png,1.1781,5.1957,0.0
SMIR.Body.045Y.M.CT.59476_327.png,1.1781,5.3165,0.0
SMIR.Body.045Y.M.CT.59476_328.png,1.1781,5.4374,0.0
SMIR.Body.045Y.M.CT.59476_329.png,1.1781,5.5582,0.0
SMIR.Body.045Y.M.CT.59476_330.png,1.1781,5.679,0.0
SMIR.Body.045Y.M.CT.59476_331.png,1.1781,5.7999,0.0
SMIR.Body.045Y.M.CT.59476_332.png,1.1781,5.9207,0.0
SMIR.Body.045Y.M.CT.59476_333.png,1.1781,6.0415,0.0
SMIR.Body.045Y.M.CT.59476_334.png,1.1781,6.1624,0.0
SMIR.Body.045Y.M.CT.59476_335.png,1.2903,0.0,0.0
SMIR.Body.045Y.M.CT.59476_336.png,1.2903,0.1164,0.0
SMIR.Body.045Y.M.CT.59476_337.png,1.2903,0.2327,0.0
SMIR.Body.045Y.M.CT.59476_338.png,1.2903,0.3491,0.0
SMIR.Body.045Y.M.CT.59476_339.png,1.2903,0.4654,0.0
SMIR.Body.045Y.M.CT.59476_340.png,1.2903,0.5818,0.0
SMIR.Body.045Y.M.CT.59476_341.png,1.2903,0.6981,0.0
SMIR.Body.045Y.M.CT.59476_342.png,1.2903,0.8145,0.0
SMIR.Body.045Y.M.CT.59476_343.png,1.2903,0.9308,0.0
SMIR.Body.045Y.M.CT.59476_344.png,1.2903,1.0472,0.0
SMIR.Body.045Y.M.CT.59476_345.png,1.2903,1.1636,0.0
SMIR.Body.045Y.M.CT.59476_346.png,1.2903,1.2799,0.0
SMIR.Body.045Y.M.CT.59476_347.png,1.2903,1.3963,0.0
SMIR.Body.045Y.M.CT.59476_348.png,1.2903,1.5126,0.0
SMIR.Body.045Y.M.CT.59476_349.png,1.2903,1.629,0.0
SMIR.Body.045Y.M.CT.59476_350.png,1.2903,1.7453,0.0
SMIR.Body.045Y.M.CT.59476_351.png,1.2903,1.8617,0.0
SMIR.Body.045Y.M.CT.59476_352.png,1.2903,1.978,0.0
SMIR.Body.045Y.M.CT.59476_353.png,1.2903,2.0944,0.0
SMIR.Body.045Y.M.CT.59476_354.png,1.2903,2.2108,0.0
SMIR.Body.045Y.M.CT.59476_355.png,1.2903,2.3271,0.0
SMIR.Body.045Y.M.CT.59476_356.png,1.2903,2.4435,0.0
SMIR.Body.045Y.M.CT.59476_357.png,1.2903,2.5598,0.0
SMIR.Body.045Y.M.CT.59476_358.png,1.2903,2.6762,0.0
SMIR.Body.045Y.M.CT.59476_359.png,1.2903,2.7925,0.0
SMIR.Body.045Y.M.CT.59476_360.png,1.2903,2.9089,0.0
SMIR.Body.045Y.M.CT.59476_361.png,1.2903,3.0252,0.0
SMIR.Body.045Y.M.CT.59476_362.png,1.2903,3.1416,0.0
SMIR.Body.045Y.M.CT.59476_363.png,1.2903,3.2579,0.0
SMIR.Body.045Y.M.CT.59476_364.png,1.2903,3.3743,0.0
SMIR.Body.045Y.M.CT.59476_365.png,1.2903,3.4907,0.0
SMIR.Body.045Y.M.CT.59476_366.png,1.2903,3.607,0.0
SMIR.Body.045Y.M.CT.59476_367.png,1.2903,3.7234,0.0
SMIR.Body.045Y.M.CT.59476_368.png,1.2903,3.8397,0.0
SMIR.Body.045Y.M.CT.59476_369.png,1.2903,3.9561,0.0
SMIR.Body.045Y.M.CT.59476_370.png,1.2903,4.0724,0.0
SMIR.Body.045Y.M.CT.59476_371.png,1.2903,4.1888,0.0
SMIR.Body.045Y.M.CT.59476_372.png,1.2903,4.3051,0.0
SMIR.Body.045Y.M.CT.59476_373.png,1.2903,4.4215,0.0
SMIR.Body.045Y.M.CT.59476_374.png,1.2903,4.5379,0.0
SMIR.Body.045Y.M.CT.59476_375.png,1.2903,4.6542,0.0
SMIR.Body.045Y.M.CT.59476_376.png,1.2903,4.7706,0.0
SMIR.Body.045Y.M.CT.59476_377.png,1.2903,4.8869,0.0
SMIR.Body.045Y.M.CT.59476_378.png,1.2903,5.0033,0.0
SMIR.Body.045Y.M.CT.59476_379.png,1.2903,5.1196,0.0
SMIR.Body.045Y.M.CT.59476_380.png,1.2903,5.236,0.0
SMIR.Body.045Y.M.CT.59476_381.png,1.2903,5.3523,0.0
SMIR.Body.045Y.M.CT.59476_382.png,1.2903,5.4687,0.0
SMIR.Body.045Y.M.CT.59476_383.png,1.2903,5.5851,0.0
SMIR.Body.045Y.M.CT.59476_384.png,1.2903,5.7014,0.0
SMIR.Body.045Y.M.CT.59476_385.png,1.2903,5.8178,0.0
SMIR.Body.045Y.M.CT.59476_386.png,1.2903,5.9341,0.0
SMIR.Body.045Y.M.CT.59476_387.png,1.2903,6.0505,0.0
SMIR.Body.045Y.M.CT.59476_388.png,1.2903,6.1668,0.0
SMIR.Body.045Y.M.CT.59476_389.png,1.4025,0.0,0.0
SMIR.Body.045Y.M.CT.59476_390.png,1.4025,0.1142,0.0
SMIR.Body.045Y.M.CT.59476_391.png,1.4025,0.2285,0.0
SMIR.Body.045Y.M.CT.59476_392.png,1.4025,0.3427,0.0
SMIR.Body.045Y.M.CT.59476_393.png,1.4025,0.457,0.0
SMIR.Body.045Y.M.CT.59476_394.png,1.4025,0.5712,0.0
SMIR.Body.045Y.M.CT.59476_395.png,1.4025,0.6854,0.0
SMIR.Body.045Y.M.CT.59476_396.png,1.4025,0.7997,0.0
SMIR.Body.045Y.M.CT.59476_397.png,1.4025,0.9139,0.0
SMIR.Body.045Y.M.CT.59476_398.png,1.4025,1.0282,0.0
SMIR.Body.045Y.M.CT.59476_399.png,1.4025,1.1424,0.0
SMIR.Body.045Y.M.CT.59476_400.png,1.4025,1.2566,0.0
SMIR.Body.045Y.M.CT.59476_401.png,1.4025,1.3709,0.0
SMIR.Body.045Y.M.CT.59476_402.png,1.4025,1.4851,0.0
SMIR.Body.045Y.M.CT.59476_403.png,1.4025,1.5994,0.0
SMIR.Body.045Y.M.CT.59476_404.png,1.4025,1.7136,0.0
SMIR.Body.045Y.M.CT.59476_405.png,1.4025,1.8278,0.0
SMIR.Body.045Y.M.CT.59476_406.png,1.4025,1.9421,0.0
SMIR.Body.045Y.M.CT.59476_407.png,1.4025,2.0563,0.0
SMIR.Body.045Y.M.CT.59476_408.png,1.4025,2.1706,0.0
SMIR.Body.045Y.M.CT.59476_409.png,1.4025,2.2848,0.0
SMIR.Body.045Y.M.CT.59476_410.png,1.4025,2.399,0.0
SMIR.Body.045Y.M.CT.59476_411.png,1.4025,2.5133,0.0
SMIR.Body.045Y.M.CT.59476_412.png,1.4025,2.6275,0.0
SMIR.Body.045Y.M.CT.59476_413.png,1.4025,2.7418,0.0
SMIR.Body.045Y.M.CT.59476_414.png,1.4025,2.856,0.0
SMIR.Body.045Y.M.CT.59476_415.png,1.4025,2.9702,0.0
SMIR.Body.045Y.M.CT.59476_416.png,1.4025,3.0845,0.0
SMIR.Body.045Y.M.CT.59476_417.png,1.4025,3.1987,0.0
SMIR.Body.045Y.M.CT.59476_418.png,1.4025,3.313,0.0
SMIR.Body.045Y.M.CT.59476_419.png,1.4025,3.4272,0.0
SMIR.Body.045Y.M.CT.59476_420.png,1.4025,3.5414,0.0
SMIR.Body.045Y.M.CT.59476_421.png,1.4025,3.6557,0.0
SMIR.Body.045Y.M.CT.59476_422.png,1.4025,3.7699,0.0
SMIR.Body.045Y.M.CT.59476_423.png,1.4025,3.8842,0.0
SMIR.Body.045Y.M.CT.59476_424.png,1.4025,3.9984,0.0
SMIR.Body.045Y.M.CT.59476_425.png,1.4025,4.1126,0.0
SMIR.Body.045Y.M.CT.59476_426.png,1.4025,4.2269,0.0
SMIR.Body.045Y.M.CT.59476_427.png,1.4025,4.3411,0.0
SMIR.Body.045Y.M.CT.59476_428.png,1.4025,4.4553,0.0
SMIR.Body.045Y.M.CT.59476_429.png,1.4025,4.5696,0.0
SMIR.Body.045Y.M.CT.59476_430.png,1.4025,4.6838,0.0
SMIR.Body.045Y.M.CT.59476_431.png,1.4025,4.7981,0.0
SMIR.Body.045Y.M.CT.59476_432.png,1.4025,4.9123,0.0
SMIR.Body.045Y.M.CT.59476_433.png,1.4025,5.0265,0.0
SMIR.Body.045Y.M.CT.59476_434.png,1.4025,5.1408,0.0
SMIR.Body.045Y.M.CT.59476_435.png,1.4025,5.255,0.0
SMIR.Body.045Y.M.CT.59476_436.png,1.4025,5.3693,0.0
SMIR.Body.045Y.M.CT.59476_437.png,1.4025,5.4835,0.0
SMIR.Body.045Y.M.CT.59476_438.png,1.4025,5.5977,0.0
SMIR.Body.045Y.M.CT.59476_439.png,1.4025,5.712,0.0
SMIR.Body.045Y.M.CT.59476_440.png,1.4025,5.8262,0.0
SMIR.Body.045Y.M.CT.59476_441.png,1.4025,5.9405,0.0
SMIR.Body.045Y.M.CT.59476_442.png,1.4025,6.0547,0.0
SMIR.Body.045Y.M.CT.59476_443.png,1.4025,6.1689,0.0
SMIR.Body.045Y.M.CT.59476_444.png,1.5147,0.0,0.0
SMIR.Body.045Y.M.CT.59476_445.png,1.5147,0.1122,0.0
SMIR.Body.045Y.M.CT.59476_446.png,1.5147,0.2244,0.0
SMIR.Body.045Y.M.CT.59476_447.png,1.5147,0.3366,0.0
SMIR.Body.045Y.M.CT.59476_448.png,1.5147,0.4488,0.0
SMIR.Body.045Y.M.CT.59476_449.png,1.5147,0.561,0.0
SMIR.Body.045Y.M.CT.59476_450.png,1.5147,0.6732,0.0
SMIR.Body.045Y.M.CT.59476_451.png,1.5147,0.7854,0.0
SMIR.Body.045Y.M.CT.59476_452.png,1.5147,0.8976,0.0
SMIR.Body.045Y.M.CT.59476_453.png,1.5147,1.0098,0.0
SMIR.Body.045Y.M.CT.59476_454.png,1.5147,1.122,0.0
SMIR.Body.045Y.M.CT.59476_455.png,1.5147,1.2342,0.0
SMIR.Body.045Y.M.CT.59476_456.png,1.5147,1.3464,0.0
SMIR.Body.045Y.M.CT.59476_457.png,1.5147,1.4586,0.0
SMIR.Body.045Y.M.CT.59476_458.png,1.5147,1.5708,0.0
SMIR.Body.045Y.M.CT.59476_459.png,1.5147,1.683,0.0
SMIR.Body.045Y.M.CT.59476_460.png,1.5147,1.7952,0.0
SMIR.Body.045Y.M.CT.59476_461.png,1.5147,1.9074,0.0
SMIR.Body.045Y.M.CT.59476_462.png,1.5147,2.0196,0.0
SMIR.Body.045Y.M.CT.59476_463.png,1.5147,2.1318,0.0
SMIR.Body.045Y.M.CT.59476_464.png,1.5147,2.244,0.0
SMIR.Body.045Y.M.CT.59476_465.png,1.5147,2.3562,0.0
SMIR.Body.045Y.M.CT.59476_466.png,1.5147,2.4684,0.0
SMIR.Body.045Y.M.CT.59476_467.png,1.5147,2.5806,0.0
SMIR.Body.045Y.M.CT.59476_468.png,1.5147,2.6928,0.0
SMIR.Body.045Y.M.CT.59476_469.png,1.5147,2.805,0.0
SMIR.Body.045Y.M.CT.59476_470.png,1.5147,2.9172,0.0
SMIR.Body.045Y.M.CT.59476_471.png,1.5147,3.0294,0.0
SMIR.Body.045Y.M.CT.59476_472.png,1.5147,3.1416,0.0
SMIR.Body.045Y.M.CT.59476_473.png,1.5147,3.2538,0.0
SMIR.Body.045Y.M.CT.59476_474.png,1.5147,3.366,0.0
SMIR.Body.045Y.M.CT.59476_475.png,1.5147,3.4782,0.0
SMIR.Body.045Y.M.CT.59476_476.png,1.5147,3.5904,0.0
SMIR.Body.045Y.M.CT.59476_477.png,1.5147,3.7026,0.0
SMIR.Body.045Y.M.CT.59476_478.png,1.5147,3.8148,0.0
SMIR.Body.045Y.M.CT.59476_479.png,1.5147,3.927,0.0
SMIR.Body.045Y.M.CT.59476_480.png,1.5147,4.0392,0.0
SMIR.Body.045Y.M.CT.59476_481.png,1.5147,4.1514,0.0
SMIR.Body.045Y.M.CT.59476_482.png,1.5147,4.2636,0.0
SMIR.Body.045Y.M.CT.59476_483.png,1.5147,4.3758,0.0
SMIR.Body.045Y.M.CT.59476_484.png,1.5147,4.488,0.0
SMIR.Body.045Y.M.CT.59476_485.png,1.5147,4.6002,0.0
SMIR.Body.045Y.M.CT.59476_486.png,1.5147,4.7124,0.0
SMIR.Body.045Y.M.CT.59476_487.png,1.5147,4.8246,0.0
SMIR.Body.045Y.M.CT.59476_488.png,1.5147,4.9368,0.0
SMIR.Body.045Y.M.CT.59476_489.png,1.5147,5.049,0.0
SMIR.Body.045Y.M.CT.59476_490.png,1.5147,5.1612,0.0
SMIR.Body.045Y.M.CT.59476_491.png,1.5147,5.2734,0.0
SMIR.Body.045Y.M.CT.59476_492.png,1.5147,5.3856,0.0
SMIR.Body.045Y.M.CT.59476_493.png,1.5147,5.4978,0.0
SMIR.Body.045Y.M.CT.59476_494.png,1.5147,5.61,0.0
SMIR.Body.045Y.M.CT.59476_495.png,1.5147,5.7222,0.0
SMIR.Body.045Y.M.CT.59476_496.png,1.5147,5.8344,0.0
SMIR.Body.045Y.M.CT.59476_497.png,1.5147,5.9466,0.0
SMIR.Body.045Y.M.CT.59476_498.png,1.5147,6.0588,0.0
SMIR.Body.045Y.M.CT.59476_499.png,1.5147,6.171,0.0
SMIR.Body.045Y.M.CT.59476_500.png,1.6269,0.0,0.0
SMIR.Body.045Y.M.CT.59476_501.png,1.6269,0.1122,0.0
SMIR.Body.045Y.M.CT.59476_502.png,1.6269,0.2244,0.0
SMIR.Body.045Y.M.CT.59476_503.png,1.6269,0.3366,0.0
SMIR.Body.045Y.M.CT.59476_504.png,1.6269,0.4488,0.0
SMIR.Body.045Y.M.CT.59476_505.png,1.6269,0.561,0.0
SMIR.Body.045Y.M.CT.59476_506.png,1.6269,0.6732,0.0
SMIR.Body.045Y.M.CT.59476_507.png,1.6269,0.7854,0.0
SMIR.Body.045Y.M.CT.59476_508.png,1.6269,0.8976,0.0
SMIR.Body.045Y.M.CT.59476_509.png,1.6269,1.0098,0.0
SMIR.Body.045Y.M.CT.59476_510.png,1.6269,1.122,0.0
SMIR.Body.045Y.M.CT.59476_511.png,1.6269,1.2342,0.0
SMIR.Body.045Y.M.CT.59476_512.png,1.6269,1.3464,0.0
SMIR.Body.045Y.M.CT.59476_513.png,1.6269,1.4586,0.0
SMIR.Body.045Y.M.CT.59476_514.png,1.6269,1.5708,0.0
SMIR.Body.045Y.M.CT.59476_515.png,1.6269,1.683,0.0
SMIR.Body.045Y.M.CT.59476_516.png,1.6269,1.7952,0.0
SMIR.Body.045Y.M.CT.59476_517.png,1.6269,1.9074,0.0
SMIR.Body.045Y.M.CT.59476_518.png,1.6269,2.0196,0.0
SMIR.Body.045Y.M.CT.59476_519.png,1.6269,2.1318,0.0
SMIR.Body.045Y.M.CT.59476_520.png,1.6269,2.244,0.0
SMIR.Body.045Y.M.CT.59476_521.png,1.6269,2.3562,0.0
SMIR.Body.045Y.M.CT.59476_522.png,1.6269,2.4684,0.0
SMIR.Body.045Y.M.CT.59476_523.png,1.6269,2.5806,0.0
SMIR.Body.045Y.M.CT.59476_524.png,1.6269,2.6928,0.0
SMIR.Body.045Y.M.CT.59476_525.png,1.6269,2.805,0.0
SMIR.Body.045Y.M.CT.59476_526.png,1.6269,2.9172,0.0
SMIR.Body.045Y.M.CT.59476_527.png,1.6269,3.0294,0.0
SMIR.Body.045Y.M.CT.59476_528.png,1.6269,3.1416,0.0
SMIR.Body.045Y.M.CT.59476_529.png,1.6269,3.2538,0.0
SMIR.Body.045Y.M.CT.59476_530.png,1.6269,3.366,0.0
SMIR.Body.045Y.M.CT.59476_531.png,1.6269,3.4782,0.0
SMIR.Body.045Y.M.CT.59476_532.png,1.6269,3.5904,0.0
SMIR.Body.045Y.M.CT.59476_533.png,1.6269,3.7026,0.0
SMIR.Body.045Y.M.CT.59476_534.png,1.6269,3.8148,0.0
SMIR.Body.045Y.M.CT.59476_535.png,1.6269,3.927,0.0
SMIR.Body.045Y.M.CT.59476_536.png,1.6269,4.0392,0.0
SMIR.Body.045Y.M.CT.59476_537.png,1.6269,4.1514,0.0
SMIR.Body.045Y.M.CT.59476_538.png,1.6269,4.2636,0.0
SMIR.Body.045Y.M.CT.59476_539.png,1.6269,4.3758,0.0
SMIR.Body.045Y.M.CT.59476_540.png,1.6269,4.488,0.0
SMIR.Body.045Y.M.CT.59476_541.png,1.6269,4.6002,0.0
SMIR.Body.045Y.M.CT.59476_542.png,1.6269,4.7124,0.0
SMIR.Body.045Y.M.CT.59476_543.png,1.6269,4.8246,0.0
SMIR.Body.045Y.M.CT.59476_544.png,1.6269,4.9368,0.0
SMIR.Body.045Y.M.CT.59476_545.png,1.6269,5.049,0.0
SMIR.Body.045Y.M.CT.59476_546.png,1.6269,5.1612,0.0
SMIR.Body.045Y.M.CT.59476_547.png,1.6269,5.2734,0.0
SMIR.Body.045Y.M.CT.59476_548.png,1.6269,5.3856,0.0
SMIR.Body.045Y.M.CT.59476_549.png,1.6269,5.4978,0.0
SMIR.Body.045Y.M.CT.59476_550.png,1.6269,5.61,0.0
SMIR.Body.045Y.M.CT.59476_551.png,1.6269,5.7222,0.0
SMIR.Body.045Y.M.CT.59476_552.png,1.6269,5.8344,0.0
